;ExperimentName;Subject;Session;Age;Clock.Information;Display.RefreshRate;Group;Handedness;Name;RandomSeed;SessionDate;SessionTime;Sex;Block;blocklist;blocklist.Cycle;blocklist.Sample;blocklistp;blocklistp.Cycle;blocklistp.Sample;practisexp;Procedure[Block];Running[Block];Trial;Accuracy;blank.DurationError;blank.OnsetDelay;blank.OnsetTime;changecorrect;changedetected;changetype;firstG;firstL;matrix1.ACC;matrix1.CRESP;matrix1.DurationError;matrix1.OnsetDelay;matrix1.OnsetTime;matrix1.RESP;matrix1.RT;matrix1.RTTime;Procedure[Trial];Rating;rating.ACC;rating.CRESP;rating.DurationError;rating.OnsetDelay;rating.OnsetTime;rating.RESP;rating.RT;rating.RTTime;Running[Trial];s1;s2;s3;s4;s5;s6;s7;s8;s9;secondG;sencondL;triallist;triallist.Cycle;triallist.Sample;triallistp;triallistp.Cycle;triallistp.Sample;x9;y9
59;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;58;1;0;2;888856;8;8;GL;Z;M;0;;0;6;884965;{SPACE};3387;888352;trialproc;8;0;;-999999;9;888866;1;832;889698;triallist;BMPs/Ck.bmp;BMPs/Na.bmp;BMPs/Eh.bmp;BMPs/Ch.bmp;BMPs/Uh.bmp;BMPs/Mf.bmp;BMPs/Ec.bmp;BMPs/Zm.bmp;BMPs/Ce.bmp;C;E;133.0;1.0;58.0;;;;29;27
60;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;59;1;0;2;901746;4;4;G;H;M;0;;0;6;892627;{SPACE};8615;901242;trialproc;4;0;;-999999;8;901755;1;1124;902879;triallist;BMPs/Kz.bmp;BMPs/Ue.bmp;BMPs/Of.bmp;BMPs/Hm.bmp;BMPs/Uc.bmp;BMPs/Ac.bmp;BMPs/Em.bmp;BMPs/Fa.bmp;BMPs/Cm.bmp;C;M;725.0;1.0;59.0;;;;71;73
61;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;60;1;0;2;918365;5;5;L;O;H;0;;0;7;906254;{SPACE};11606;917860;trialproc;5;0;;-999999;7;918373;1;1002;919375;triallist;BMPs/Ao.bmp;BMPs/Oc.bmp;BMPs/Hz.bmp;BMPs/Nu.bmp;BMPs/Oh.bmp;BMPs/Ou.bmp;BMPs/Zf.bmp;BMPs/Fk.bmp;BMPs/Oz.bmp;O;Z;485.0;1.0;60.0;;;;50;85
62;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;61;1;0;2;926839;6;6;G;K;C;0;;0;6;922318;{SPACE};4013;926331;trialproc;6;0;;-999999;8;926848;1;901;927749;triallist;BMPs/Na.bmp;BMPs/Zf.bmp;BMPs/Fn.bmp;BMPs/Fu.bmp;BMPs/Hn.bmp;BMPs/Kc.bmp;BMPs/Em.bmp;BMPs/Oz.bmp;BMPs/Zc.bmp;Z;C;442.0;1.0;61.0;;;;29;73
63;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;62;1;0;2;939942;8;8;G;A;E;0;;0;7;931066;{SPACE};8372;939438;trialproc;8;0;;-999999;9;939952;1;991;940943;triallist;BMPs/Oe.bmp;BMPs/Zu.bmp;BMPs/Ne.bmp;BMPs/Hu.bmp;BMPs/Mh.bmp;BMPs/Ko.bmp;BMPs/Ho.bmp;BMPs/Ae.bmp;BMPs/Fe.bmp;F;E;467.0;1.0;62.0;;;;29;27
64;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;63;1;0;2;952185;4;4;GL;O;F;0;;0;6;944221;{SPACE};7460;951681;trialproc;4;0;;-999999;8;952194;1;1078;953272;triallist;BMPs/Fu.bmp;BMPs/Fe.bmp;BMPs/Kc.bmp;BMPs/Of.bmp;BMPs/Ak.bmp;BMPs/Nc.bmp;BMPs/Mz.bmp;BMPs/He.bmp;BMPs/Em.bmp;E;M;386.0;1.0;63.0;;;;71;73
65;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;64;1;0;2;966221;1;1;L;U;A;0;;0;6;956086;{SPACE};9631;965717;trialproc;1;0;;-999999;12;966234;1;1434;967668;triallist;BMPs/Ua.bmp;BMPs/Oc.bmp;BMPs/Fz.bmp;BMPs/Ma.bmp;BMPs/Ak.bmp;BMPs/Nz.bmp;BMPs/En.bmp;BMPs/Ce.bmp;BMPs/Uk.bmp;U;K;559.0;1.0;64.0;;;;50;15
66;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;65;1;0;2;977153;3;3;GL;E;K;0;;0;7;970787;{SPACE};5862;976649;trialproc;3;0;;-999999;10;977164;1;1180;978344;triallist;BMPs/Eu.bmp;BMPs/An.bmp;BMPs/Ek.bmp;BMPs/Fc.bmp;BMPs/Nz.bmp;BMPs/Ka.bmp;BMPs/Ho.bmp;BMPs/Ae.bmp;BMPs/Kz.bmp;K;Z;320.0;1.0;65.0;;;;80;50
67;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;66;1;0;2;996247;2;2;L;H;M;0;;0;6;981628;{SPACE};14115;995743;trialproc;2;0;;-999999;14;996262;1;3166;999428;triallist;BMPs/Zo.bmp;BMPs/Hm.bmp;BMPs/Nm.bmp;BMPs/Ho.bmp;BMPs/Eo.bmp;BMPs/Ah.bmp;BMPs/Co.bmp;BMPs/Uc.bmp;BMPs/Hn.bmp;H;N;545.0;1.0;66.0;;;;71;28
68;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;67;1;0;2;1014431;1;1;L;M;C;0;;0;6;1002883;{SPACE};11044;1013927;trialproc;1;0;;-999999;13;1014445;1;1378;1015823;triallist;BMPs/Mc.bmp;BMPs/Ma.bmp;BMPs/Ao.bmp;BMPs/Hu.bmp;BMPs/Kn.bmp;BMPs/Oa.bmp;BMPs/Hn.bmp;BMPs/Fe.bmp;BMPs/Mf.bmp;M;F;904.0;1.0;67.0;;;;50;15
69;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;68;1;1;3;1027813;2;2;GL;N;Z;0;;0;6;1019247;{SPACE};8061;1027308;trialproc;2;0;;-999999;12;1027826;1;1195;1029021;triallist;BMPs/Uh.bmp;BMPs/Nz.bmp;BMPs/Ho.bmp;BMPs/On.bmp;BMPs/Ca.bmp;BMPs/Ce.bmp;BMPs/Fz.bmp;BMPs/Zu.bmp;BMPs/Hm.bmp;H;M;279.0;1.0;68.0;;;;71;28
70;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;69;1;0;2;1037388;6;6;G;E;F;0;;0;6;1032177;{SPACE};4707;1036884;trialproc;6;0;;-999999;7;1037396;1;1410;1038806;triallist;BMPs/Cz.bmp;BMPs/Zo.bmp;BMPs/Cm.bmp;BMPs/Fk.bmp;BMPs/Au.bmp;BMPs/Ef.bmp;BMPs/Fn.bmp;BMPs/Ez.bmp;BMPs/Zf.bmp;Z;F;622.0;1.0;69.0;;;;29;73
71;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;70;1;0;2;1045449;3;3;GL;E;F;0;;0;7;1041830;{SPACE};3115;1044945;trialproc;3;0;;-999999;9;1045459;1;1008;1046467;triallist;BMPs/Kf.bmp;BMPs/Uh.bmp;BMPs/Ef.bmp;BMPs/Fe.bmp;BMPs/Hk.bmp;BMPs/Am.bmp;BMPs/Cz.bmp;BMPs/Hz.bmp;BMPs/Zu.bmp;Z;U;85.0;1.0;70.0;;;;80;50
72;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;71;1;1;2;1060082;8;8;GL;O;E;0;;0;7;1049504;{SPACE};10074;1059578;trialproc;8;0;;-999999;11;1060094;1;872;1060966;triallist;BMPs/Ke.bmp;BMPs/Zk.bmp;BMPs/Zh.bmp;BMPs/Nh.bmp;BMPs/Ae.bmp;BMPs/Mc.bmp;BMPs/Mf.bmp;BMPs/Oe.bmp;BMPs/Ma.bmp;M;A;348.0;1.0;71.0;;;;29;27
73;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;72;1;0;2;1073250;8;8;L;Z;M;0;;0;6;1064061;{SPACE};8685;1072746;trialproc;8;0;;-999999;8;1073259;1;1077;1074336;triallist;BMPs/Mu.bmp;BMPs/Ha.bmp;BMPs/Az.bmp;BMPs/Zh.bmp;BMPs/Ez.bmp;BMPs/Ae.bmp;BMPs/Au.bmp;BMPs/Zm.bmp;BMPs/Zo.bmp;Z;O;23.0;1.0;72.0;;;;29;27
74;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;73;1;0;2;1081113;3;3;G;M;C;0;;0;6;1077182;{SPACE};3427;1080609;trialproc;3;0;;-999999;11;1081125;1;1321;1082446;triallist;BMPs/Cn.bmp;BMPs/Kc.bmp;BMPs/Mc.bmp;BMPs/Zm.bmp;BMPs/Eh.bmp;BMPs/Ko.bmp;BMPs/Uk.bmp;BMPs/On.bmp;BMPs/Hc.bmp;H;C;532.0;1.0;73.0;;;;80;50
75;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;74;1;0;2;1095793;1;1;L;N;F;0;;0;6;1085308;{SPACE};9981;1095289;trialproc;1;0;;-999999;10;1095804;1;1435;1097239;triallist;BMPs/Nf.bmp;BMPs/Me.bmp;BMPs/Ao.bmp;BMPs/Ac.bmp;BMPs/Nh.bmp;BMPs/Kz.bmp;BMPs/Ku.bmp;BMPs/Oa.bmp;BMPs/Na.bmp;N;A;444.0;1.0;74.0;;;;50;15
76;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;75;1;0;2;1111087;3;3;G;E;A;0;;0;6;1100693;{SPACE};9890;1110583;trialproc;3;0;;-999999;10;1111098;1;1175;1112273;triallist;BMPs/Nk.bmp;BMPs/Fe.bmp;BMPs/Ea.bmp;BMPs/Em.bmp;BMPs/Ez.bmp;BMPs/Kz.bmp;BMPs/Fu.bmp;BMPs/Ek.bmp;BMPs/Ka.bmp;K;A;678.0;1.0;75.0;;;;80;50
77;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;76;1;0;2;1118140;1;1;GL;U;K;0;;0;7;1115534;{SPACE};2102;1117636;trialproc;1;0;;-999999;9;1118150;1;930;1119080;triallist;BMPs/Uk.bmp;BMPs/On.bmp;BMPs/Hf.bmp;BMPs/Uo.bmp;BMPs/Kf.bmp;BMPs/Zh.bmp;BMPs/Ez.bmp;BMPs/Az.bmp;BMPs/Fh.bmp;F;H;220.0;1.0;76.0;;;;50;15
78;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;77;1;0;2;1126093;4;4;G;K;O;0;;0;6;1122033;{SPACE};3556;1125589;trialproc;4;0;;-999999;11;1126105;1;905;1127010;triallist;BMPs/Kn.bmp;BMPs/Oz.bmp;BMPs/Ho.bmp;BMPs/Ko.bmp;BMPs/Oe.bmp;BMPs/Zm.bmp;BMPs/Ze.bmp;BMPs/Ok.bmp;BMPs/Zo.bmp;Z;O;436.0;1.0;77.0;;;;71;73
79;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;78;1;0;2;1133664;3;3;G;K;H;0;;0;6;1130955;{SPACE};2205;1133160;trialproc;3;0;;-999999;12;1133677;1;1234;1134911;triallist;BMPs/Fo.bmp;BMPs/On.bmp;BMPs/Kh.bmp;BMPs/Ck.bmp;BMPs/Oh.bmp;BMPs/Hn.bmp;BMPs/Zf.bmp;BMPs/Ou.bmp;BMPs/Ah.bmp;A;H;690.0;1.0;78.0;;;;80;50
80;Hierarchical-CB-8-CIRCLE_v5;1;1;22;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">21712191420</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-14T13:58:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;cris;239250258;05-14-2017;15:58:50;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;79;1;0;2;1155671;8;8;L;A;N;0;;0;6;1137963;{SPACE};17204;1155167;trialproc;8;0;;-999999;8;1155680;1;1183;1156863;triallist;BMPs/Ez.bmp;BMPs/Cz.bmp;BMPs/Zc.bmp;BMPs/Mz.bmp;BMPs/Um.bmp;BMPs/Cf.bmp;BMPs/He.bmp;BMPs/An.bmp;BMPs/Az.bmp;A;Z;742.0;1.0;79.0;;;;29;27
